station_id,sensor_name,sensor_code,quantity,unit,dt,value,lat,lon,codseqst,point,quota,aggiornamento,gestore,provincia
MH_dpcn-marche_Ancona_Regione,Ancona Regione,PREC,Precipitazione,mm,2026-06-18T22:00:00Z,0.0,43.6103,13.5083,Ancona Regione,"{""type"": ""Point"", ""coordinates"": [13.5083, 43.6103]}",47.0,2026-06-21T16:46:01.341950+00:00,MeteoHub_dpcn-marche,
MH_dpcn-marche_Ancona_Regione,Ancona Regione,PRESS,Pressione atmosferica,hPa,2026-06-18T22:00:00Z,1008.0,43.6103,13.5083,Ancona Regione,"{""type"": ""Point"", ""coordinates"": [13.5083, 43.6103]}",47.0,2026-06-21T16:46:01.341950+00:00,MeteoHub_dpcn-marche,
MH_dpcn-marche_Ancona_Regione,Ancona Regione,TARIA2M,Temperatura aria a 2m,°C,2026-06-18T22:00:00Z,25.9,43.6103,13.5083,Ancona Regione,"{""type"": ""Point"", ""coordinates"": [13.5083, 43.6103]}",47.0,2026-06-21T16:46:01.341950+00:00,MeteoHub_dpcn-marche,
MH_dpcn-marche_Ancona_Regione,Ancona Regione,VV,Velocità vento,m/s,2026-06-18T22:00:00Z,1.6,43.6103,13.5083,Ancona Regione,"{""type"": ""Point"", ""coordinates"": [13.5083, 43.6103]}",47.0,2026-06-21T16:46:01.341950+00:00,MeteoHub_dpcn-marche,
MH_dpcn-marche_Ancona_Regione,Ancona Regione,PREC,Precipitazione,mm,2026-06-18T22:15:00Z,0.0,43.6103,13.5083,Ancona Regione,"{""type"": ""Point"", ""coordinates"": [13.5083, 43.6103]}",47.0,2026-06-21T16:46:01.341950+00:00,MeteoHub_dpcn-marche,
MH_dpcn-marche_Ancona_Regione,Ancona Regione,PREC,Precipitazione,mm,2026-06-18T22:30:00Z,0.0,43.6103,13.5083,Ancona Regione,"{""type"": ""Point"", ""coordinates"": [13.5083, 43.6103]}",47.0,2026-06-21T16:46:01.341950+00:00,MeteoHub_dpcn-marche,
MH_dpcn-marche_Ancona_Regione,Ancona Regione,PRESS,Pressione atmosferica,hPa,2026-06-18T22:30:00Z,1008.0,43.6103,13.5083,Ancona Regione,"{""type"": ""Point"", ""coordinates"": [13.5083, 43.6103]}",47.0,2026-06-21T16:46:01.341950+00:00,MeteoHub_dpcn-marche,
MH_dpcn-marche_Ancona_Regione,Ancona Regione,TARIA2M,Temperatura aria a 2m,°C,2026-06-18T22:30:00Z,25.9,43.6103,13.5083,Ancona Regione,"{""type"": ""Point"", ""coordinates"": [13.5083, 43.6103]}",47.0,2026-06-21T16:46:01.341950+00:00,MeteoHub_dpcn-marche,
MH_dpcn-marche_Ancona_Regione,Ancona Regione,VV,Velocità vento,m/s,2026-06-18T22:30:00Z,1.2,43.6103,13.5083,Ancona Regione,"{""type"": ""Point"", ""coordinates"": [13.5083, 43.6103]}",47.0,2026-06-21T16:46:01.341950+00:00,MeteoHub_dpcn-marche,
MH_dpcn-marche_Ancona_Regione,Ancona Regione,PREC,Precipitazione,mm,2026-06-18T22:45:00Z,0.0,43.6103,13.5083,Ancona Regione,"{""type"": ""Point"", ""coordinates"": [13.5083, 43.6103]}",47.0,2026-06-21T16:46:01.341950+00:00,MeteoHub_dpcn-marche,
MH_dpcn-marche_Ancona_Regione,Ancona Regione,PREC,Precipitazione,mm,2026-06-18T23:00:00Z,0.0,43.6103,13.5083,Ancona Regione,"{""type"": ""Point"", ""coordinates"": [13.5083, 43.6103]}",47.0,2026-06-21T16:46:01.341950+00:00,MeteoHub_dpcn-marche,
MH_dpcn-marche_Ancona_Regione,Ancona Regione,PRESS,Pressione atmosferica,hPa,2026-06-18T23:00:00Z,1008.0,43.6103,13.5083,Ancona Regione,"{""type"": ""Point"", ""coordinates"": [13.5083, 43.6103]}",47.0,2026-06-21T16:46:01.341950+00:00,MeteoHub_dpcn-marche,
MH_dpcn-marche_Ancona_Regione,Ancona Regione,TARIA2M,Temperatura aria a 2m,°C,2026-06-18T23:00:00Z,25.4,43.6103,13.5083,Ancona Regione,"{""type"": ""Point"", ""coordinates"": [13.5083, 43.6103]}",47.0,2026-06-21T16:46:01.341950+00:00,MeteoHub_dpcn-marche,
MH_dpcn-marche_Ancona_Regione,Ancona Regione,VV,Velocità vento,m/s,2026-06-18T23:00:00Z,1.0,43.6103,13.5083,Ancona Regione,"{""type"": ""Point"", ""coordinates"": [13.5083, 43.6103]}",47.0,2026-06-21T16:46:01.341950+00:00,MeteoHub_dpcn-marche,
MH_dpcn-marche_Ancona_Regione,Ancona Regione,PREC,Precipitazione,mm,2026-06-18T23:15:00Z,0.0,43.6103,13.5083,Ancona Regione,"{""type"": ""Point"", ""coordinates"": [13.5083, 43.6103]}",47.0,2026-06-21T16:46:01.341950+00:00,MeteoHub_dpcn-marche,
MH_dpcn-marche_Ancona_Regione,Ancona Regione,PREC,Precipitazione,mm,2026-06-18T23:30:00Z,0.0,43.6103,13.5083,Ancona Regione,"{""type"": ""Point"", ""coordinates"": [13.5083, 43.6103]}",47.0,2026-06-21T16:46:01.341950+00:00,MeteoHub_dpcn-marche,
MH_dpcn-marche_Ancona_Regione,Ancona Regione,PRESS,Pressione atmosferica,hPa,2026-06-18T23:30:00Z,1008.0,43.6103,13.5083,Ancona Regione,"{""type"": ""Point"", ""coordinates"": [13.5083, 43.6103]}",47.0,2026-06-21T16:46:01.341950+00:00,MeteoHub_dpcn-marche,
MH_dpcn-marche_Ancona_Regione,Ancona Regione,TARIA2M,Temperatura aria a 2m,°C,2026-06-18T23:30:00Z,25.3,43.6103,13.5083,Ancona Regione,"{""type"": ""Point"", ""coordinates"": [13.5083, 43.6103]}",47.0,2026-06-21T16:46:01.341950+00:00,MeteoHub_dpcn-marche,
MH_dpcn-marche_Ancona_Regione,Ancona Regione,VV,Velocità vento,m/s,2026-06-18T23:30:00Z,1.3,43.6103,13.5083,Ancona Regione,"{""type"": ""Point"", ""coordinates"": [13.5083, 43.6103]}",47.0,2026-06-21T16:46:01.341950+00:00,MeteoHub_dpcn-marche,
MH_dpcn-marche_Ancona_Regione,Ancona Regione,PREC,Precipitazione,mm,2026-06-18T23:45:00Z,0.0,43.6103,13.5083,Ancona Regione,"{""type"": ""Point"", ""coordinates"": [13.5083, 43.6103]}",47.0,2026-06-21T16:46:01.341950+00:00,MeteoHub_dpcn-marche,
MH_dpcn-marche_Ancona_Regione,Ancona Regione,PREC,Precipitazione,mm,2026-06-19T00:00:00Z,0.0,43.6103,13.5083,Ancona Regione,"{""type"": ""Point"", ""coordinates"": [13.5083, 43.6103]}",47.0,2026-06-21T16:46:01.341950+00:00,MeteoHub_dpcn-marche,
MH_dpcn-marche_Ancona_Regione,Ancona Regione,PRESS,Pressione atmosferica,hPa,2026-06-19T00:00:00Z,1008.0,43.6103,13.5083,Ancona Regione,"{""type"": ""Point"", ""coordinates"": [13.5083, 43.6103]}",47.0,2026-06-21T16:46:01.341950+00:00,MeteoHub_dpcn-marche,
MH_dpcn-marche_Ancona_Regione,Ancona Regione,TARIA2M,Temperatura aria a 2m,°C,2026-06-19T00:00:00Z,24.4,43.6103,13.5083,Ancona Regione,"{""type"": ""Point"", ""coordinates"": [13.5083, 43.6103]}",47.0,2026-06-21T16:46:01.341950+00:00,MeteoHub_dpcn-marche,
MH_dpcn-marche_Ancona_Regione,Ancona Regione,VV,Velocità vento,m/s,2026-06-19T00:00:00Z,1.4,43.6103,13.5083,Ancona Regione,"{""type"": ""Point"", ""coordinates"": [13.5083, 43.6103]}",47.0,2026-06-21T16:46:01.341950+00:00,MeteoHub_dpcn-marche,
MH_dpcn-marche_Ancona_Regione,Ancona Regione,PREC,Precipitazione,mm,2026-06-19T00:15:00Z,0.0,43.6103,13.5083,Ancona Regione,"{""type"": ""Point"", ""coordinates"": [13.5083, 43.6103]}",47.0,2026-06-21T16:46:01.341950+00:00,MeteoHub_dpcn-marche,
MH_dpcn-marche_Ancona_Regione,Ancona Regione,PREC,Precipitazione,mm,2026-06-19T00:30:00Z,0.0,43.6103,13.5083,Ancona Regione,"{""type"": ""Point"", ""coordinates"": [13.5083, 43.6103]}",47.0,2026-06-21T16:46:01.341950+00:00,MeteoHub_dpcn-marche,
MH_dpcn-marche_Ancona_Regione,Ancona Regione,PRESS,Pressione atmosferica,hPa,2026-06-19T00:30:00Z,1008.0,43.6103,13.5083,Ancona Regione,"{""type"": ""Point"", ""coordinates"": [13.5083, 43.6103]}",47.0,2026-06-21T16:46:01.341950+00:00,MeteoHub_dpcn-marche,
MH_dpcn-marche_Ancona_Regione,Ancona Regione,TARIA2M,Temperatura aria a 2m,°C,2026-06-19T00:30:00Z,24.7,43.6103,13.5083,Ancona Regione,"{""type"": ""Point"", ""coordinates"": [13.5083, 43.6103]}",47.0,2026-06-21T16:46:01.341950+00:00,MeteoHub_dpcn-marche,
MH_dpcn-marche_Ancona_Regione,Ancona Regione,VV,Velocità vento,m/s,2026-06-19T00:30:00Z,1.6,43.6103,13.5083,Ancona Regione,"{""type"": ""Point"", ""coordinates"": [13.5083, 43.6103]}",47.0,2026-06-21T16:46:01.341950+00:00,MeteoHub_dpcn-marche,
MH_dpcn-marche_Ancona_Regione,Ancona Regione,PREC,Precipitazione,mm,2026-06-19T00:45:00Z,0.0,43.6103,13.5083,Ancona Regione,"{""type"": ""Point"", ""coordinates"": [13.5083, 43.6103]}",47.0,2026-06-21T16:46:01.341950+00:00,MeteoHub_dpcn-marche,
MH_dpcn-marche_Ancona_Regione,Ancona Regione,PREC,Precipitazione,mm,2026-06-19T01:00:00Z,0.0,43.6103,13.5083,Ancona Regione,"{""type"": ""Point"", ""coordinates"": [13.5083, 43.6103]}",47.0,2026-06-21T16:46:01.341950+00:00,MeteoHub_dpcn-marche,
MH_dpcn-marche_Ancona_Regione,Ancona Regione,PRESS,Pressione atmosferica,hPa,2026-06-19T01:00:00Z,1008.0,43.6103,13.5083,Ancona Regione,"{""type"": ""Point"", ""coordinates"": [13.5083, 43.6103]}",47.0,2026-06-21T16:46:01.341950+00:00,MeteoHub_dpcn-marche,
MH_dpcn-marche_Ancona_Regione,Ancona Regione,TARIA2M,Temperatura aria a 2m,°C,2026-06-19T01:00:00Z,24.8,43.6103,13.5083,Ancona Regione,"{""type"": ""Point"", ""coordinates"": [13.5083, 43.6103]}",47.0,2026-06-21T16:46:01.341950+00:00,MeteoHub_dpcn-marche,
