station_id,sensor_name,sensor_code,quantity,unit,dt,value,lat,lon,codseqst,point,quota,aggiornamento,gestore,provincia
ABR_ROSETO_DEGLI_ABRUZZI,Abruzzo Virtual - Roseto degli Abruzzi,VV,Velocità vento,m/s,2026-04-10T20:30,0.75,42.67,14.01,8842671401,"{""type"": ""Point"", ""coordinates"": [14.01, 42.67]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_ROSETO_DEGLI_ABRUZZI,Abruzzo Virtual - Roseto degli Abruzzi,PREC,Precipitazione,mm,2026-04-10T20:30,0.0,42.67,14.01,8842671401,"{""type"": ""Point"", ""coordinates"": [14.01, 42.67]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_PINETO,Abruzzo Virtual - Pineto,TARIA2M,Temperatura aria a 2m,°C,2026-04-10T20:30,14.2,42.61,14.06,8842611406,"{""type"": ""Point"", ""coordinates"": [14.06, 42.61]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_PINETO,Abruzzo Virtual - Pineto,PRESS,Pressione atmosferica,hPa,2026-04-10T20:30,1012.1,42.61,14.06,8842611406,"{""type"": ""Point"", ""coordinates"": [14.06, 42.61]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_PINETO,Abruzzo Virtual - Pineto,VV,Velocità vento,m/s,2026-04-10T20:30,0.61,42.61,14.06,8842611406,"{""type"": ""Point"", ""coordinates"": [14.06, 42.61]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_PINETO,Abruzzo Virtual - Pineto,PREC,Precipitazione,mm,2026-04-10T20:30,0.0,42.61,14.06,8842611406,"{""type"": ""Point"", ""coordinates"": [14.06, 42.61]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_SILVI_MARINA,Abruzzo Virtual - Silvi Marina,TARIA2M,Temperatura aria a 2m,°C,2026-04-10T20:30,14.4,42.55,14.11,8842551411,"{""type"": ""Point"", ""coordinates"": [14.11, 42.55]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_SILVI_MARINA,Abruzzo Virtual - Silvi Marina,PRESS,Pressione atmosferica,hPa,2026-04-10T20:30,1007.7,42.55,14.11,8842551411,"{""type"": ""Point"", ""coordinates"": [14.11, 42.55]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_SILVI_MARINA,Abruzzo Virtual - Silvi Marina,VV,Velocità vento,m/s,2026-04-10T20:30,0.22,42.55,14.11,8842551411,"{""type"": ""Point"", ""coordinates"": [14.11, 42.55]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_SILVI_MARINA,Abruzzo Virtual - Silvi Marina,PREC,Precipitazione,mm,2026-04-10T20:30,0.0,42.55,14.11,8842551411,"{""type"": ""Point"", ""coordinates"": [14.11, 42.55]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
