station_id,sensor_id,sensor_code,sensor_name,quantity,unit,dt,value,lat,lon,station_name
14,55,Prec_6_ore,Precipitazione 6 ore,,mm,2026-06-21 16:15:00,0.0,46.485876,13.189084,Bevorchians
14,56,Prec_12_ore,Precipitazione 12 ore,,mm,2026-06-21 16:15:00,0.0,46.485876,13.189084,Bevorchians
14,57,Prec_24_ore,Precipitazione 24 ore,,mm,2026-06-21 16:15:00,13.6333333333333,46.485876,13.189084,Bevorchians
14,58,Prec_48_ore,Precipitazione 48 ore,,mm,2026-06-21 16:15:00,14.5,46.485876,13.189084,Bevorchians
14,3,U,Igrometro,,%,2026-06-21 16:15:00,65.0,46.485876,13.189084,Bevorchians
14,143,STSpluv (RAW),Stato Pluv (RAW),,sts,2026-06-21 16:15:00,0.0,46.485876,13.189084,Bevorchians
16,1,RR,RR,,mm,2026-06-21 16:00:00,0.0,46.258478,12.700746,Cà Selva invaso
16,2,T,Temperatura aria,,°C,2026-06-21 16:00:00,29.2,46.258478,12.700746,Cà Selva invaso
16,30,P,Pluviometro,,mm,2026-06-21 16:00:00,0.0,46.258478,12.700746,Cà Selva invaso
16,24,IDRO,Idrometro,,m,2026-06-21 16:00:00,479.29,46.258478,12.700746,Cà Selva invaso
16,52,Prec_5_min,Precipitazione 5 min,,mm,2026-06-21 16:00:00,0.0,46.258478,12.700746,Cà Selva invaso
16,53,Prec_60_min,Precipitazione 60 min,,mm,2026-06-21 16:00:00,0.0,46.258478,12.700746,Cà Selva invaso
16,54,Prec_3_ore,Precipitazione 3 ore,,mm,2026-06-21 16:00:00,0.0,46.258478,12.700746,Cà Selva invaso
16,55,Prec_6_ore,Precipitazione 6 ore,,mm,2026-06-21 16:00:00,0.0,46.258478,12.700746,Cà Selva invaso
16,56,Prec_12_ore,Precipitazione 12 ore,,mm,2026-06-21 16:00:00,0.0,46.258478,12.700746,Cà Selva invaso
16,57,Prec_24_ore,Precipitazione 24 ore,,mm,2026-06-21 16:00:00,2.6,46.258478,12.700746,Cà Selva invaso
16,58,Prec_48_ore,Precipitazione 48 ore,,mm,2026-06-21 16:00:00,2.8,46.258478,12.700746,Cà Selva invaso
16,85,P_1h,Pioggia oraria,,mm,2026-06-21 16:00:00,0.0,46.258478,12.700746,Cà Selva invaso
17,1,RR,RR,,mm,2026-06-21 16:00:00,0.0,46.292178,12.716113,Cà Zul invaso
17,30,P,Pluviometro,,mm,2026-06-21 16:00:00,0.0,46.292178,12.716113,Cà Zul invaso
17,24,IDRO,Idrometro,,m,2026-06-21 16:00:00,584.82,46.292178,12.716113,Cà Zul invaso
17,52,Prec_5_min,Precipitazione 5 min,,mm,2026-06-21 16:00:00,0.0,46.292178,12.716113,Cà Zul invaso
17,53,Prec_60_min,Precipitazione 60 min,,mm,2026-06-21 16:00:00,0.0,46.292178,12.716113,Cà Zul invaso
17,54,Prec_3_ore,Precipitazione 3 ore,,mm,2026-06-21 16:00:00,0.0,46.292178,12.716113,Cà Zul invaso
17,55,Prec_6_ore,Precipitazione 6 ore,,mm,2026-06-21 16:00:00,0.0,46.292178,12.716113,Cà Zul invaso
17,56,Prec_12_ore,Precipitazione 12 ore,,mm,2026-06-21 16:00:00,0.0,46.292178,12.716113,Cà Zul invaso
17,57,Prec_24_ore,Precipitazione 24 ore,,mm,2026-06-21 16:00:00,1.6,46.292178,12.716113,Cà Zul invaso
17,58,Prec_48_ore,Precipitazione 48 ore,,mm,2026-06-21 16:00:00,2.0,46.292178,12.716113,Cà Zul invaso
17,85,P_1h,Pioggia oraria,,mm,2026-06-21 16:00:00,0.0,46.292178,12.716113,Cà Zul invaso
18,24,IDRO,Idrometro,,m,2026-06-21 16:15:00,1.04,46.15263,12.539739,Caltea
19,85,P_1h,Pioggia oraria,,mm,2026-06-21 16:00:00,0.0,46.259451,12.831403,Campone
19,1,RR,RR,,mm,2026-06-21 16:15:00,0.0,46.259451,12.831403,Campone
19,2,T,Temperatura aria,,°C,2026-06-21 16:15:00,29.0,46.259451,12.831403,Campone
19,3,U,Igrometro,,%,2026-06-21 16:15:00,62.6,46.259451,12.831403,Campone
19,30,P,Pluviometro,,mm,2026-06-21 16:15:00,0.0,46.259451,12.831403,Campone
19,52,Prec_5_min,Precipitazione 5 min,,mm,2026-06-21 16:15:00,0.0,46.259451,12.831403,Campone
19,53,Prec_60_min,Precipitazione 60 min,,mm,2026-06-21 16:15:00,0.0,46.259451,12.831403,Campone
19,54,Prec_3_ore,Precipitazione 3 ore,,mm,2026-06-21 16:15:00,0.0,46.259451,12.831403,Campone
19,55,Prec_6_ore,Precipitazione 6 ore,,mm,2026-06-21 16:15:00,0.0,46.259451,12.831403,Campone
19,56,Prec_12_ore,Precipitazione 12 ore,,mm,2026-06-21 16:15:00,0.0,46.259451,12.831403,Campone
19,57,Prec_24_ore,Precipitazione 24 ore,,mm,2026-06-21 16:15:00,2.2,46.259451,12.831403,Campone
19,58,Prec_48_ore,Precipitazione 48 ore,,mm,2026-06-21 16:15:00,2.2,46.259451,12.831403,Campone
21,1,RR,RR,,mm,2026-06-21 16:00:00,0.0,46.256859,12.563928,Casera Pradut
21,2,T,Temperatura aria,,°C,2026-06-21 16:00:00,22.2,46.256859,12.563928,Casera Pradut
21,3,U,Igrometro,,%,2026-06-21 16:00:00,54.0,46.256859,12.563928,Casera Pradut
21,5,Dv,Direzione vento,,°N,2026-06-21 16:00:00,271.0,46.256859,12.563928,Casera Pradut
21,6,Vv,Velocità vento,,m/s,2026-06-21 16:00:00,2.1,46.256859,12.563928,Casera Pradut
21,7,VvMax,Velocità vento massima,,m/s,2026-06-21 16:00:00,2.4,46.256859,12.563928,Casera Pradut
21,8,DvMax,Direzione vento della velocità massima,,°N,2026-06-21 16:00:00,287.0,46.256859,12.563928,Casera Pradut
