source_file,TIME,DEPTH,TIME_QC,STATION,LATITUDE,LONGITUDE,DEPH,EWCT,EWCT_QC,NSCT,NSCT_QC,WSPD,WSPD_QC,WDIR,WDIR_QC,DRYT,DRYT_QC,RELH,RELH_QC,TEMP,TEMP_QC,PSAL,PSAL_QC
MO_TS_MO_VIDA_20250820.nc,2025-08-20 18:30:00,3,1.0,b'VIDA',45.5488,13.550525,1.0,0.015000001,1.0,0.027,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 18:30:00,4,1.0,b'VIDA',45.5488,13.550525,2.0,0.061000004,1.0,0.066,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 18:30:00,5,1.0,b'VIDA',45.5488,13.550525,2.5,,,,,,,,,,,,,25.640001,1.0,36.280003,1.0
MO_TS_MO_VIDA_20250820.nc,2025-08-20 18:30:00,6,1.0,b'VIDA',45.5488,13.550525,3.0,0.004,1.0,0.052,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 18:30:00,7,1.0,b'VIDA',45.5488,13.550525,4.0,0.018000001,1.0,-0.031000001,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 18:30:00,8,1.0,b'VIDA',45.5488,13.550525,5.0,0.012,1.0,-0.063,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 18:30:00,9,1.0,b'VIDA',45.5488,13.550525,6.0,0.008,1.0,-0.018000001,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 18:30:00,10,1.0,b'VIDA',45.5488,13.550525,7.0,0.013,1.0,-0.0050000004,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 18:30:00,11,1.0,b'VIDA',45.5488,13.550525,8.0,0.015000001,1.0,0.014,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 18:30:00,12,1.0,b'VIDA',45.5488,13.550525,9.0,0.012,1.0,-0.015000001,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 18:30:00,13,1.0,b'VIDA',45.5488,13.550525,10.0,0.040000003,1.0,0.045,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 18:30:00,14,1.0,b'VIDA',45.5488,13.550525,11.0,0.059000004,1.0,0.043,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 18:30:00,15,1.0,b'VIDA',45.5488,13.550525,12.0,0.079,1.0,0.041,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 18:30:00,16,1.0,b'VIDA',45.5488,13.550525,13.0,0.16900001,1.0,0.035,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 18:30:00,17,1.0,b'VIDA',45.5488,13.550525,14.0,0.162,1.0,0.041,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 18:30:00,18,1.0,b'VIDA',45.5488,13.550525,15.0,0.158,1.0,0.074,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 18:30:00,19,1.0,b'VIDA',45.5488,13.550525,16.0,0.141,1.0,0.067,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 18:30:00,20,1.0,b'VIDA',45.5488,13.550525,17.0,-0.026,1.0,-0.042000003,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 18:30:00,21,1.0,b'VIDA',45.5488,13.550525,18.0,-0.32500002,1.0,-0.143,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 18:30:00,22,1.0,b'VIDA',45.5488,13.550525,19.0,-0.546,1.0,-0.24800001,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 18:30:00,23,1.0,b'VIDA',45.5488,13.550525,20.0,-0.51000005,1.0,-0.231,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:00:00,0,1.0,b'VIDA',45.5488,13.550525,-5.0,,,,,2.7400002,1.0,53.690002,1.0,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:00:00,1,1.0,b'VIDA',45.5488,13.550525,-3.5,,,,,,,,,24.550001,1.0,68.950005,1.0,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:00:00,2,1.0,b'VIDA',45.5488,13.550525,0.0,0.039,1.0,0.011000001,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:00:00,3,1.0,b'VIDA',45.5488,13.550525,1.0,0.009000001,1.0,-0.019000001,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:00:00,4,1.0,b'VIDA',45.5488,13.550525,2.0,-0.015000001,1.0,0.025,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:00:00,5,1.0,b'VIDA',45.5488,13.550525,2.5,,,,,,,,,,,,,25.69,1.0,36.260002,1.0
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:00:00,6,1.0,b'VIDA',45.5488,13.550525,3.0,-0.037,1.0,0.011000001,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:00:00,7,1.0,b'VIDA',45.5488,13.550525,4.0,0.003,1.0,-0.011000001,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:00:00,8,1.0,b'VIDA',45.5488,13.550525,5.0,0.001,1.0,0.024,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:00:00,9,1.0,b'VIDA',45.5488,13.550525,6.0,-0.013,1.0,0.011000001,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:00:00,10,1.0,b'VIDA',45.5488,13.550525,7.0,0.006,1.0,0.034,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:00:00,11,1.0,b'VIDA',45.5488,13.550525,8.0,0.0050000004,1.0,0.036000002,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:00:00,12,1.0,b'VIDA',45.5488,13.550525,9.0,0.035,1.0,0.008,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:00:00,13,1.0,b'VIDA',45.5488,13.550525,10.0,0.003,1.0,0.05,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:00:00,14,1.0,b'VIDA',45.5488,13.550525,11.0,0.022000002,1.0,0.031000001,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:00:00,15,1.0,b'VIDA',45.5488,13.550525,12.0,0.120000005,1.0,0.001,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:00:00,16,1.0,b'VIDA',45.5488,13.550525,13.0,0.14400001,1.0,-0.003,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:00:00,17,1.0,b'VIDA',45.5488,13.550525,14.0,0.15200001,1.0,0.05,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:00:00,18,1.0,b'VIDA',45.5488,13.550525,15.0,0.155,1.0,0.07,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:00:00,19,1.0,b'VIDA',45.5488,13.550525,16.0,0.17300001,1.0,0.062000003,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:00:00,20,1.0,b'VIDA',45.5488,13.550525,17.0,0.012,1.0,-0.044000003,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:00:00,21,1.0,b'VIDA',45.5488,13.550525,18.0,-0.26900002,1.0,-0.136,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:00:00,22,1.0,b'VIDA',45.5488,13.550525,19.0,-0.60300004,1.0,-0.284,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:00:00,23,1.0,b'VIDA',45.5488,13.550525,20.0,-0.55,1.0,-0.30600002,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:30:00,0,1.0,b'VIDA',45.5488,13.550525,-5.0,,,,,1.58,1.0,331.87003,1.0,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:30:00,1,1.0,b'VIDA',45.5488,13.550525,-3.5,,,,,,,,,24.390001,1.0,70.310005,1.0,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:30:00,2,1.0,b'VIDA',45.5488,13.550525,0.0,-0.045,1.0,-0.014,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:30:00,3,1.0,b'VIDA',45.5488,13.550525,1.0,0.024,1.0,0.044000003,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:30:00,4,1.0,b'VIDA',45.5488,13.550525,2.0,-0.004,1.0,0.056,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:30:00,5,1.0,b'VIDA',45.5488,13.550525,2.5,,,,,,,,,,,,,25.550001,1.0,36.600002,1.0
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:30:00,6,1.0,b'VIDA',45.5488,13.550525,3.0,-0.043,1.0,0.022000002,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:30:00,7,1.0,b'VIDA',45.5488,13.550525,4.0,-0.009000001,1.0,-0.0050000004,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:30:00,8,1.0,b'VIDA',45.5488,13.550525,5.0,0.024,1.0,0.053000003,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:30:00,9,1.0,b'VIDA',45.5488,13.550525,6.0,0.047000002,1.0,0.052,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:30:00,10,1.0,b'VIDA',45.5488,13.550525,7.0,-0.004,1.0,0.036000002,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:30:00,11,1.0,b'VIDA',45.5488,13.550525,8.0,-0.001,1.0,0.002,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:30:00,12,1.0,b'VIDA',45.5488,13.550525,9.0,0.007,1.0,-0.002,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:30:00,13,1.0,b'VIDA',45.5488,13.550525,10.0,0.0,1.0,0.082,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:30:00,14,1.0,b'VIDA',45.5488,13.550525,11.0,0.016,1.0,0.048,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:30:00,15,1.0,b'VIDA',45.5488,13.550525,12.0,0.086,1.0,0.035,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:30:00,16,1.0,b'VIDA',45.5488,13.550525,13.0,0.15100001,1.0,0.021000002,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:30:00,17,1.0,b'VIDA',45.5488,13.550525,14.0,0.115,1.0,0.040000003,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:30:00,18,1.0,b'VIDA',45.5488,13.550525,15.0,0.12100001,1.0,0.065000005,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:30:00,19,1.0,b'VIDA',45.5488,13.550525,16.0,0.11800001,1.0,0.030000001,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:30:00,20,1.0,b'VIDA',45.5488,13.550525,17.0,0.009000001,1.0,-0.040000003,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:30:00,21,1.0,b'VIDA',45.5488,13.550525,18.0,-0.098000005,1.0,-0.08800001,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:30:00,22,1.0,b'VIDA',45.5488,13.550525,19.0,-0.193,1.0,-0.14400001,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 19:30:00,23,1.0,b'VIDA',45.5488,13.550525,20.0,-0.133,1.0,-0.109000005,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:00:00,0,1.0,b'VIDA',45.5488,13.550525,-5.0,,,,,1.4200001,1.0,324.41,1.0,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:00:00,1,1.0,b'VIDA',45.5488,13.550525,-3.5,,,,,,,,,23.130001,1.0,78.16,1.0,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:00:00,2,1.0,b'VIDA',45.5488,13.550525,0.0,-0.048,1.0,-0.042000003,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:00:00,3,1.0,b'VIDA',45.5488,13.550525,1.0,-0.053000003,1.0,-0.003,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:00:00,4,1.0,b'VIDA',45.5488,13.550525,2.0,-0.071,1.0,0.035,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:00:00,5,1.0,b'VIDA',45.5488,13.550525,2.5,,,,,,,,,,,,,25.590002,1.0,36.570004,1.0
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:00:00,6,1.0,b'VIDA',45.5488,13.550525,3.0,-0.082,1.0,0.003,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:00:00,7,1.0,b'VIDA',45.5488,13.550525,4.0,-0.076000005,1.0,-0.029000001,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:00:00,8,1.0,b'VIDA',45.5488,13.550525,5.0,-0.012,1.0,0.001,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:00:00,9,1.0,b'VIDA',45.5488,13.550525,6.0,-0.027,1.0,0.056,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:00:00,10,1.0,b'VIDA',45.5488,13.550525,7.0,-0.009000001,1.0,0.053000003,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:00:00,11,1.0,b'VIDA',45.5488,13.550525,8.0,-0.063,1.0,-0.002,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:00:00,12,1.0,b'VIDA',45.5488,13.550525,9.0,-0.036000002,1.0,0.0,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:00:00,13,1.0,b'VIDA',45.5488,13.550525,10.0,-0.044000003,1.0,0.029000001,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:00:00,14,1.0,b'VIDA',45.5488,13.550525,11.0,-0.019000001,1.0,0.017,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:00:00,15,1.0,b'VIDA',45.5488,13.550525,12.0,0.05,1.0,0.023000002,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:00:00,16,1.0,b'VIDA',45.5488,13.550525,13.0,0.082,1.0,-0.020000001,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:00:00,17,1.0,b'VIDA',45.5488,13.550525,14.0,0.07,1.0,-0.009000001,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:00:00,18,1.0,b'VIDA',45.5488,13.550525,15.0,0.12900001,1.0,-0.013,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:00:00,19,1.0,b'VIDA',45.5488,13.550525,16.0,0.11100001,1.0,-0.004,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:00:00,20,1.0,b'VIDA',45.5488,13.550525,17.0,0.098000005,1.0,0.017,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:00:00,21,1.0,b'VIDA',45.5488,13.550525,18.0,0.11000001,1.0,-0.082,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:00:00,22,1.0,b'VIDA',45.5488,13.550525,19.0,0.19500001,1.0,-0.21700001,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:00:00,23,1.0,b'VIDA',45.5488,13.550525,20.0,0.24700001,1.0,-0.18800001,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:30:00,0,1.0,b'VIDA',45.5488,13.550525,-5.0,,,,,2.5300002,1.0,359.96002,1.0,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:30:00,1,1.0,b'VIDA',45.5488,13.550525,-3.5,,,,,,,,,22.800001,1.0,80.16,1.0,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:30:00,2,1.0,b'VIDA',45.5488,13.550525,0.0,-0.067,1.0,-0.064,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:30:00,3,1.0,b'VIDA',45.5488,13.550525,1.0,-0.043,1.0,0.0,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:30:00,4,1.0,b'VIDA',45.5488,13.550525,2.0,-0.046000004,1.0,-0.041,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:30:00,5,1.0,b'VIDA',45.5488,13.550525,2.5,,,,,,,,,,,,,25.650002,1.0,36.550003,1.0
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:30:00,6,1.0,b'VIDA',45.5488,13.550525,3.0,-0.094000004,1.0,-0.012,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:30:00,7,1.0,b'VIDA',45.5488,13.550525,4.0,-0.069000006,1.0,-0.033,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:30:00,8,1.0,b'VIDA',45.5488,13.550525,5.0,-0.036000002,1.0,-0.014,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:30:00,9,1.0,b'VIDA',45.5488,13.550525,6.0,0.002,1.0,0.011000001,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:30:00,10,1.0,b'VIDA',45.5488,13.550525,7.0,-0.047000002,1.0,0.062000003,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:30:00,11,1.0,b'VIDA',45.5488,13.550525,8.0,-0.022000002,1.0,0.056,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:30:00,12,1.0,b'VIDA',45.5488,13.550525,9.0,-0.038000003,1.0,0.019000001,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:30:00,13,1.0,b'VIDA',45.5488,13.550525,10.0,-0.065000005,1.0,0.016,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:30:00,14,1.0,b'VIDA',45.5488,13.550525,11.0,-0.062000003,1.0,0.048,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:30:00,15,1.0,b'VIDA',45.5488,13.550525,12.0,0.007,1.0,0.021000002,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:30:00,16,1.0,b'VIDA',45.5488,13.550525,13.0,0.020000001,1.0,-0.045,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:30:00,17,1.0,b'VIDA',45.5488,13.550525,14.0,0.031000001,1.0,-0.027,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:30:00,18,1.0,b'VIDA',45.5488,13.550525,15.0,0.10300001,1.0,-0.023000002,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:30:00,19,1.0,b'VIDA',45.5488,13.550525,16.0,0.123,1.0,-0.008,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:30:00,20,1.0,b'VIDA',45.5488,13.550525,17.0,0.1,1.0,-0.053000003,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:30:00,21,1.0,b'VIDA',45.5488,13.550525,18.0,0.132,1.0,-0.21800001,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:30:00,22,1.0,b'VIDA',45.5488,13.550525,19.0,0.19600001,1.0,-0.467,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 20:30:00,23,1.0,b'VIDA',45.5488,13.550525,20.0,0.19800001,1.0,-0.507,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 21:00:00,0,1.0,b'VIDA',45.5488,13.550525,-5.0,,,,,1.08,1.0,45.190002,1.0,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 21:00:00,1,1.0,b'VIDA',45.5488,13.550525,-3.5,,,,,,,,,23.070002,1.0,80.0,1.0,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 21:00:00,2,1.0,b'VIDA',45.5488,13.550525,0.0,-0.07700001,1.0,-0.035,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 21:00:00,3,1.0,b'VIDA',45.5488,13.550525,1.0,-0.071,1.0,-0.047000002,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 21:00:00,4,1.0,b'VIDA',45.5488,13.550525,2.0,-0.09,1.0,-0.029000001,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 21:00:00,5,1.0,b'VIDA',45.5488,13.550525,2.5,,,,,,,,,,,,,25.650002,4.0,36.22,1.0
MO_TS_MO_VIDA_20250820.nc,2025-08-20 21:00:00,6,1.0,b'VIDA',45.5488,13.550525,3.0,-0.10300001,1.0,-0.047000002,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 21:00:00,7,1.0,b'VIDA',45.5488,13.550525,4.0,-0.028,1.0,-0.055000003,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 21:00:00,8,1.0,b'VIDA',45.5488,13.550525,5.0,0.004,1.0,-0.051000003,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 21:00:00,9,1.0,b'VIDA',45.5488,13.550525,6.0,0.004,1.0,0.007,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 21:00:00,10,1.0,b'VIDA',45.5488,13.550525,7.0,-0.049000002,1.0,-0.006,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 21:00:00,11,1.0,b'VIDA',45.5488,13.550525,8.0,-0.003,1.0,0.011000001,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 21:00:00,12,1.0,b'VIDA',45.5488,13.550525,9.0,-0.019000001,1.0,0.010000001,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 21:00:00,13,1.0,b'VIDA',45.5488,13.550525,10.0,-0.011000001,1.0,0.068,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 21:00:00,14,1.0,b'VIDA',45.5488,13.550525,11.0,-0.009000001,1.0,0.054,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 21:00:00,15,1.0,b'VIDA',45.5488,13.550525,12.0,0.019000001,1.0,-0.003,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 21:00:00,16,1.0,b'VIDA',45.5488,13.550525,13.0,0.060000002,1.0,-0.013,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 21:00:00,17,1.0,b'VIDA',45.5488,13.550525,14.0,0.085,1.0,-0.05,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 21:00:00,18,1.0,b'VIDA',45.5488,13.550525,15.0,0.072000004,1.0,-0.030000001,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 21:00:00,19,1.0,b'VIDA',45.5488,13.550525,16.0,0.105000004,1.0,-0.023000002,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 21:00:00,20,1.0,b'VIDA',45.5488,13.550525,17.0,0.117000006,1.0,-0.08800001,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 21:00:00,21,1.0,b'VIDA',45.5488,13.550525,18.0,0.097,1.0,-0.156,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 21:00:00,22,1.0,b'VIDA',45.5488,13.550525,19.0,0.056,1.0,-0.3,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 21:00:00,23,1.0,b'VIDA',45.5488,13.550525,20.0,0.054,1.0,-0.29700002,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 21:30:00,0,1.0,b'VIDA',45.5488,13.550525,-5.0,,,,,2.7,1.0,118.86001,1.0,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 21:30:00,1,1.0,b'VIDA',45.5488,13.550525,-3.5,,,,,,,,,23.140001,1.0,79.07001,1.0,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 21:30:00,2,1.0,b'VIDA',45.5488,13.550525,0.0,-0.075,1.0,-0.006,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 21:30:00,3,1.0,b'VIDA',45.5488,13.550525,1.0,-0.064,1.0,-0.060000002,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 21:30:00,4,1.0,b'VIDA',45.5488,13.550525,2.0,-0.120000005,1.0,-0.012,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 21:30:00,5,1.0,b'VIDA',45.5488,13.550525,2.5,,,,,,,,,,,,,25.650002,4.0,36.18,1.0
MO_TS_MO_VIDA_20250820.nc,2025-08-20 21:30:00,6,1.0,b'VIDA',45.5488,13.550525,3.0,-0.164,1.0,-0.006,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 21:30:00,7,1.0,b'VIDA',45.5488,13.550525,4.0,-0.116000004,1.0,-0.039,1.0,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 21:30:00,8,1.0,b'VIDA',45.5488,13.550525,5.0,-0.081,1.0,-0.036000002,1.0,,,,,,,,,,,,
